plot,loc,size,RO,BO,WO,CO
6 35,W5,3,0,0,0,0
6 35,W10,1,0,0,0,0
6 35,W10,2,0,0,1,0
6 35,W10,3,0,0,0,0
6 37,N5,1,1,1,0,0
6 37,N5,2,0,0,1,0
6 37,N5,3,0,0,0,0
6 37,N10,1,0,0,1,0
6 37,N10,2,0,0,0,0
6 37,N10,3,0,0,0,0
6 37,E5,1,1,1,1,0
6 37,E5,2,0,0,1,0
6 37,E5,3,0,0,0,0
6 37,E10,1,0,0,1,0
6 37,E10,2,0,0,1,0
6 37,E10,3,0,0,0,0
6 37,S5,1,1,0,1,0
6 37,S5,2,0,0,1,0
6 37,S5,3,0,0,0,0
6 37,S10,1,0,1,1,0
6 37,S10,2,0,0,0,0
6 37,S10,3,0,0,0,0
6 37,W5,1,1,1,1,0
6 37,W5,2,0,0,1,0
6 37,W5,3,0,0,0,0
6 37,W10,1,1,0,1,0
6 37,W10,2,0,0,0,0
6 37,W10,3,0,0,0,0
6 42,N5,1,0,0,0,0
6 42,N5,2,0,0,0,0
6 42,N5,3,0,0,0,0
6 42,N10,1,0,0,0,0
6 42,N10,2,0,0,0,0
6 42,N10,3,0,0,0,0
6 42,E5,1,0,0,0,0
6 42,E5,2,1,0,0,0
6 42,E5,3,0,0,0,0
6 42,E10,1,1,1,0,0
6 42,E10,2,0,1,0,0
6 42,E10,3,0,0,0,0
6 42,S5,1,0,0,0,0
6 42,S5,2,0,0,0,0
6 42,S5,3,0,0,0,0
6 42,S10,1,1,0,0,0
6 42,S10,2,0,0,0,0
6 42,S10,3,0,0,0,0
6 42,W5,1,1,0,0,0
6 42,W5,2,0,0,0,0
6 42,W5,3,0,0,0,0
6 42,W10,1,1,0,1,0
6 42,W10,2,0,0,0,0
6 42,W10,3,0,0,0,0
6 46,N5,1,1,0,0,0
6 46,N5,2,1,0,0,0
6 46,N5,3,0,0,0,0
6 46,N10,1,1,0,0,0
6 46,N10,2,0,0,0,0
6 46,N10,3,0,0,0,0
6 46,E5,1,1,1,0,0
6 46,E5,2,0,0,1,0
6 46,E5,3,0,0,0,0
6 46,E10,1,1,0,0,0
6 46,E10,2,0,0,0,0
6 46,E10,3,0,0,0,0
6 46,S5,1,1,0,0,0
6 46,S5,2,0,0,0,0
6 46,S5,3,0,0,0,0
6 46,S10,1,1,0,0,0
6 46,S10,2,0,0,0,0
6 46,S10,3,0,0,0,0
6 46,W5,1,1,0,0,0
6 46,W5,2,0,0,0,0
6 46,W5,3,0,0,0,0
6 46,W10,1,1,0,0,0
6 46,W10,2,0,0,0,0
6 46,W10,3,0,0,0,0
6 47,N5,1,0,0,0,0
6 47,N5,2,0,0,0,0
6 47,N5,3,0,0,0,0
6 47,N10,1,0,0,0,0
6 47,N10,2,0,0,0,0
6 47,N10,3,0,0,0,0
6 47,E5,1,0,0,0,0
6 47,E5,2,0,0,0,0
6 47,E5,3,0,0,0,0
6 47,E10,1,0,0,0,0
6 47,E10,2,0,0,0,0
6 47,E10,3,0,0,0,0
6 47,S5,1,0,0,0,0
6 47,S5,2,0,0,0,0
6 47,S5,3,0,0,0,0
6 47,S10,1,0,0,0,0
6 47,S10,2,0,0,0,0
6 47,S10,3,0,0,0,0
6 47,W5,1,1,0,0,0
6 47,W5,2,0,0,0,0
6 47,W5,3,0,0,0,0
6 47,W10,1,0,0,0,0
6 47,W10,2,0,0,0,0
6 47,W10,3,0,0,0,0
6 50,N5,1,0,0,0,0
6 50,N5,2,0,0,0,0
6 50,N5,3,0,0,0,0
6 50,N10,1,0,0,0,0
6 50,N10,2,0,0,0,0
6 50,N10,3,0,0,0,0
6 50,E5,1,0,0,0,0
6 50,E5,2,0,0,0,0
6 50,E5,3,0,0,0,0
6 50,E10,1,0,0,0,0
6 50,E10,2,0,0,0,0
6 50,E10,3,0,0,0,0
6 50,S5,1,0,0,0,0
6 50,S5,2,0,0,0,0
6 50,S5,3,0,0,0,0
6 50,S10,1,0,0,0,0
6 50,S10,2,0,0,0,0
6 50,S10,3,0,0,0,0
6 50,W5,1,0,0,0,0
6 50,W5,2,0,0,0,0
6 50,W5,3,0,0,0,0
6 50,W10,1,0,0,0,0
6 50,W10,2,0,0,0,0
6 50,W10,3,0,0,0,0
6 53,N5,1,0,0,0,0
6 53,N5,2,0,0,0,0
6 53,N5,3,0,0,0,0
6 53,N10,1,0,0,0,0
6 53,N10,2,0,0,0,0
6 53,N10,3,0,0,0,0
6 53,E5,1,0,0,0,0
6 53,E5,2,0,0,0,0
6 53,E5,3,0,0,0,0
6 53,E10,1,0,0,0,0
6 53,E10,2,0,0,0,0
6 53,E10,3,0,0,0,0
6 53,S5,1,0,0,0,0
6 53,S5,2,0,0,0,0
6 53,S5,3,0,0,0,0
6 53,S10,1,0,0,0,0
6 53,S10,2,0,0,0,0
6 53,S10,3,0,0,0,0
6 53,W5,1,0,0,0,0
6 53,W5,2,0,0,0,0
6 53,W5,3,0,0,0,0
6 53,W10,1,0,0,0,0
6 53,W10,2,0,0,0,0
6 53,W10,3,0,0,0,0
6 56,N5,1,0,1,0,0
6 56,N5,2,0,0,0,0
6 56,N5,3,0,0,0,0
6 56,N10,1,0,0,1,0
6 56,N10,2,0,0,0,0
6 56,N10,3,0,0,0,0
6 56,E5,1,1,0,1,0
6 56,E5,2,0,0,0,0
6 56,E5,3,0,0,0,0
6 56,E10,1,0,0,0,0
6 56,E10,2,0,0,0,0
6 56,E10,3,0,0,0,0
6 56,S5,1,1,1,0,0
6 56,S5,2,0,0,0,0
6 56,S5,3,0,0,0,0
6 56,S10,1,0,0,0,0
6 56,S10,2,0,0,0,0
6 56,S10,3,0,0,0,0
6 56,W5,1,1,1,1,0
6 56,W5,2,0,0,0,0
6 56,W5,3,0,0,0,0
6 56,W10,1,0,0,1,0
6 56,W10,2,0,0,0,0
6 56,W10,3,0,0,0,0
6 59,N5,1,0,1,0,0
6 59,N5,2,0,0,0,0
6 59,N5,3,0,0,1,0
6 59,N10,1,0,0,0,0
6 59,N10,2,1,0,0,0
6 59,N10,3,0,0,0,0
6 59,E5,1,0,0,0,0
6 59,E5,2,0,0,0,0
6 59,E5,3,0,0,0,0
6 59,E10,1,1,0,0,0
6 59,E10,2,0,0,0,0
6 59,E10,3,0,0,0,0
6 59,S5,1,0,0,0,0
6 59,S5,2,0,0,0,0
6 59,S5,3,0,0,0,0
6 59,S10,1,0,0,0,0
6 59,S10,2,0,0,0,0
6 59,S10,3,0,0,0,0
6 59,W5,1,1,0,0,0
6 59,W5,2,0,0,0,0
6 59,W5,3,0,0,0,0
6 59,W10,1,0,1,0,0
6 59,W10,2,0,0,0,0
6 59,W10,3,0,0,0,0
6 60,N5,1,0,0,0,0
6 60,N5,2,0,0,0,0
6 60,N5,3,0,0,0,0
6 60,N10,1,0,0,0,0
6 60,N10,2,0,0,0,0
6 60,N10,3,0,0,0,0
6 60,E5,1,0,0,0,0
6 60,E5,2,0,0,0,0
6 60,E5,3,0,0,0,0
6 60,E10,1,0,0,0,0
6 60,E10,2,0,0,0,0
6 60,E10,3,0,0,0,0
6 60,S5,1,0,0,0,0
6 60,S5,2,0,0,0,0
6 60,S5,3,1,0,0,0
6 60,S10,1,0,0,0,0
6 60,S10,2,0,0,0,0
6 60,S10,3,0,0,0,0
6 60,W5,1,1,0,0,0
6 60,W5,2,0,0,0,0
6 60,W5,3,0,0,0,0
6 60,W10,1,0,0,0,0
6 60,W10,2,0,0,0,0
6 60,W10,3,0,0,0,0
6 65,N5,1,1,1,0,0
6 65,N5,2,0,1,1,0
6 65,N5,3,0,0,0,0
6 65,N10,1,0,0,0,0
6 65,N10,2,0,0,0,0
6 65,N10,3,0,0,0,0
6 65,E5,1,0,1,0,0
6 65,E5,2,0,1,0,0
6 65,E5,3,0,0,0,0
6 65,E10,1,0,1,1,0
6 65,E10,2,0,0,1,0
6 65,E10,3,0,0,0,0
6 65,S5,1,0,1,1,0
6 65,S5,2,0,0,0,0
6 65,S5,3,0,0,0,0
6 65,S10,1,1,1,1,0
6 65,S10,2,0,0,0,0
6 65,S10,3,0,0,0,0
6 65,W5,1,0,1,1,0
6 65,W5,2,0,0,0,0
6 65,W5,3,0,0,0,0
6 65,W10,1,1,1,0,0
6 65,W10,2,0,0,0,0
6 65,W10,3,0,0,0,0
6 66,N5,1,0,0,0,0
6 66,N5,2,0,0,0,0
6 66,N5,3,0,0,0,0
6 66,N10,1,0,0,0,0
6 66,N10,2,0,0,0,0
6 66,N10,3,0,0,0,0
6 66,E5,1,1,0,0,0
6 66,E5,2,0,0,0,0
6 66,E5,3,0,0,0,0
6 66,E10,1,1,0,0,0
6 66,E10,2,0,0,0,0
6 66,E10,3,0,0,0,0
6 66,S5,1,0,0,0,0
6 66,S5,2,0,0,0,0
6 66,S5,3,0,0,0,0
6 66,S10,1,0,0,0,0
6 66,S10,2,0,0,0,0
6 66,S10,3,0,0,0,0
6 66,W5,1,1,0,1,0
6 66,W5,2,0,0,0,0
6 66,W5,3,0,0,0,0
6 66,W10,1,0,1,0,0
6 66,W10,2,0,0,0,0
6 66,W10,3,0,0,0,0
6 67,N5,1,1,0,0,1
6 67,N5,2,0,0,0,0
6 67,N5,3,0,0,0,0
6 67,N10,1,1,1,0,0
6 67,N10,2,1,0,0,0
6 67,N10,3,0,0,0,0
6 67,E5,1,1,0,0,0
6 67,E5,2,0,0,0,0
6 67,E5,3,0,0,0,0
6 67,E10,1,1,0,0,0
6 67,E10,2,0,0,0,0
6 67,E10,3,0,0,0,0
6 67,S5,1,1,0,0,0
6 67,S5,2,0,0,0,0
6 67,S5,3,0,0,0,0
6 67,S10,1,1,0,0,0
6 67,S10,2,1,0,0,0
6 67,S10,3,0,0,0,0
6 67,W5,1,1,0,0,0
6 67,W5,2,0,0,0,0
6 67,W5,3,0,0,0,0
6 67,W10,1,1,1,0,0
6 67,W10,2,0,0,0,0
6 67,W10,3,0,0,0,0
6 68,N5,1,0,0,0,0
6 68,N5,2,1,0,0,0
6 68,N5,3,0,0,0,0
6 68,N10,1,0,0,0,0
6 68,N10,2,0,0,0,0
6 68,N10,3,0,0,0,0
6 68,E5,1,1,0,1,0
6 68,E5,2,0,0,0,0
6 68,E5,3,0,0,0,0
6 68,E10,1,1,0,1,0
6 68,E10,2,0,0,0,0
6 68,E10,3,0,0,0,0
6 68,S5,1,0,0,0,0
6 68,S5,2,0,0,0,0
6 68,S5,3,0,0,0,0
6 68,S10,1,1,0,0,0
6 68,S10,2,0,0,0,0
6 68,S10,3,0,0,0,0
6 68,W5,1,1,0,0,0
6 68,W5,2,0,0,0,0
6 68,W5,3,0,0,0,0
6 68,W10,1,1,0,0,0
6 68,W10,2,0,0,0,0
6 68,W10,3,0,0,0,0
6 69,N5,1,1,0,0,0
6 69,N5,2,1,0,0,0
6 69,N5,3,0,0,0,0
6 69,N10,1,0,0,0,0
6 69,N10,2,0,0,0,0
6 69,N10,3,0,0,0,0
6 69,E5,1,0,0,0,0
6 69,E5,2,0,0,0,0
6 69,E5,3,0,0,0,0
6 69,E10,1,1,0,0,0
6 69,E10,2,0,0,0,0
6 69,E10,3,0,0,0,0
6 69,S5,1,0,0,0,0
6 69,S5,2,0,0,0,0
6 69,S5,3,0,0,0,0
6 69,S10,1,0,0,0,0
6 69,S10,2,0,0,0,0
6 69,S10,3,0,0,0,0
6 69,W5,1,0,0,0,0
6 69,W5,2,1,0,0,0
6 69,W5,3,0,0,0,0
6 69,W10,1,1,0,0,0
6 69,W10,2,0,0,0,0
6 69,W10,3,0,0,0,0
6 70,N5,1,1,0,0,0
6 70,N5,2,0,0,0,0
6 70,N5,3,0,0,0,0
6 70,N10,1,0,0,0,0
6 70,N10,2,0,0,0,0
6 70,N10,3,0,0,0,0
6 70,E5,1,0,0,0,0
6 70,E5,2,0,1,0,0
6 70,E5,3,0,0,0,0
6 70,E10,1,1,0,0,0
6 70,E10,2,0,0,0,0
6 70,E10,3,0,0,0,0
6 70,S5,1,0,0,0,0
6 70,S5,2,0,0,0,0
6 70,S5,3,0,0,0,0
6 70,S10,1,1,0,0,0
6 70,S10,2,1,0,0,0
6 70,S10,3,0,0,0,0
6 70,W5,1,1,0,0,0
6 70,W5,2,0,0,0,0
6 70,W5,3,0,0,0,0
6 70,W10,1,1,0,0,0
6 70,W10,2,0,0,0,0
6 70,W10,3,0,0,0,0
6 72,N5,1,1,0,0,0
6 72,N5,2,0,0,0,0
6 72,N5,3,0,0,0,0
6 72,N10,1,1,0,0,0
6 72,N10,2,0,0,0,0
6 72,N10,3,0,0,0,0
6 72,E5,1,1,0,0,0
6 72,E5,2,0,0,0,0
6 72,E5,3,0,0,0,0
6 72,E10,1,1,0,0,0
6 72,E10,2,0,0,0,0
6 72,E10,3,0,0,0,0
6 72,S5,1,1,0,0,0
6 72,S5,2,0,0,0,0
6 72,S5,3,0,0,0,0
6 72,S10,1,1,0,0,0
6 72,S10,2,0,0,0,0
6 72,S10,3,0,0,0,0
6 72,W5,1,1,0,0,0
6 72,W5,2,0,0,0,0
6 72,W5,3,0,0,0,0
6 72,W10,1,1,0,1,0
6 72,W10,2,0,0,1,0
6 72,W10,3,0,0,0,0
6 77,N5,1,1,0,0,0
6 77,N5,2,0,0,0,0
6 77,N5,3,0,0,0,0
6 77,N10,1,1,0,0,0
6 77,N10,2,0,0,0,0
6 77,N10,3,0,0,0,0
6 77,E5,1,1,0,0,0
6 77,E5,2,0,0,0,0
6 77,E5,3,0,0,0,0
6 77,E10,1,1,0,0,0
6 77,E10,2,0,0,0,0
6 77,E10,3,0,0,0,0
6 77,S5,1,1,0,0,0
6 77,S5,2,0,0,0,0
6 77,S5,3,0,0,0,0
6 77,S10,1,1,0,0,0
6 77,S10,2,0,0,0,0
6 77,S10,3,0,0,0,0
6 77,W5,1,1,0,0,0
6 77,W5,2,0,0,0,0
6 77,W5,3,0,0,0,0
6 77,W10,1,0,0,0,0
6 77,W10,2,0,0,0,0
6 77,W10,3,0,0,0,0
6 78,N5,1,1,0,0,0
6 78,N5,2,0,0,0,0
6 78,N5,3,0,0,0,0
6 78,N10,1,1,0,0,0
6 78,N10,2,0,0,0,0
6 78,N10,3,0,0,0,0
6 78,E5,1,1,0,0,0
6 78,E5,2,0,0,0,0
6 78,E5,3,0,0,0,0
6 78,E10,1,1,0,0,0
6 78,E10,2,0,0,0,0
6 78,E10,3,0,0,0,0
6 78,S5,1,0,0,0,0
6 78,S5,2,0,0,0,0
6 78,S5,3,0,0,0,0
6 78,S10,1,1,0,0,0
6 78,S10,2,0,0,0,0
6 78,S10,3,0,0,0,0
6 78,W5,1,1,0,0,0
6 78,W5,2,0,0,0,0
6 78,W5,3,0,0,0,0
6 78,W10,1,1,0,0,0
6 78,W10,2,0,0,0,0
6 78,W10,3,0,0,0,0
6 81,N5,1,0,0,0,0
6 81,N5,2,0,0,0,0
6 81,N5,3,0,0,0,0
6 81,N10,1,0,0,0,0
6 81,N10,2,0,0,0,0
6 81,N10,3,0,0,0,0
6 81,E5,1,0,0,0,0
6 81,E5,2,0,0,0,0
6 81,E5,3,0,0,0,0
6 81,E10,1,0,0,0,0
6 81,E10,2,0,0,0,0
6 81,E10,3,0,0,0,0
6 81,S5,1,0,0,0,0
6 81,S5,2,1,0,0,0
6 81,S5,3,0,0,0,0
6 81,S10,1,0,0,0,0
6 81,S10,2,0,0,0,0
6 81,S10,3,0,0,0,0
6 81,W5,1,0,0,0,0
6 81,W5,2,0,0,0,0
6 81,W5,3,0,0,0,0
6 81,W10,1,0,0,0,0
6 81,W10,2,0,0,0,0
6 81,W10,3,1,1,0,0
6 82,N5,1,0,0,0,0
6 82,N5,2,0,0,0,0
6 82,N5,3,0,0,0,0
6 82,N10,1,0,0,0,0
6 82,N10,2,0,0,0,0
6 82,N10,3,0,0,0,0
6 82,E5,1,0,0,0,0
6 82,E5,2,0,0,0,0
6 82,E5,3,0,0,0,0
6 82,E10,1,0,0,0,0
6 82,E10,2,0,0,0,0
6 82,E10,3,0,0,0,0
6 82,S5,1,0,0,0,0
6 82,S5,2,0,0,1,0
6 82,S5,3,0,0,0,0
6 82,S10,1,0,0,0,0
6 82,S10,2,0,0,0,0
6 82,S10,3,0,0,0,0
6 82,W5,1,0,0,0,0
6 82,W5,2,0,0,0,0
6 82,W5,3,0,0,0,0
6 82,W10,1,0,0,0,0
6 82,W10,2,0,0,0,0
6 82,W10,3,0,0,0,0
6 84,N5,1,0,1,0,0
6 84,N5,2,0,0,0,0
6 84,N5,3,0,0,0,0
6 84,N10,1,0,1,1,0
6 84,N10,2,0,0,0,0
6 84,N10,3,0,0,0,0
6 84,E5,1,1,0,0,0
6 84,E5,2,1,0,0,0
6 84,E5,3,0,0,0,0
6 84,E10,1,1,0,0,0
6 84,E10,2,1,0,0,0
6 84,E10,3,1,0,0,0
6 84,S5,1,0,1,1,0
6 84,S5,2,0,0,0,0
6 84,S5,3,0,0,0,0
6 84,S10,1,0,1,1,0
6 84,S10,2,0,0,0,0
6 84,S10,3,0,0,0,0
6 84,W5,1,1,1,0,0
6 84,W5,2,0,0,0,0
6 84,W5,3,0,0,0,0
6 84,W10,1,1,0,0,0
6 84,W10,2,0,0,0,0
6 84,W10,3,0,0,0,0
6 85,N5,1,1,0,0,0
6 85,N5,2,0,0,0,0
6 85,N5,3,0,0,0,0
6 85,N10,1,1,0,0,0
6 85,N10,2,0,0,0,0
6 85,N10,3,0,0,0,0
6 85,E5,1,1,0,0,0
6 85,E5,2,0,0,0,0
6 85,E5,3,0,0,0,0
6 85,E10,1,1,0,0,0
6 85,E10,2,0,0,0,0
6 85,E10,3,0,0,0,0
6 85,S5,1,1,0,0,0
6 85,S5,2,0,0,0,0
6 85,S5,3,0,0,0,0
6 85,S10,1,1,0,0,0
6 85,S10,2,0,0,0,0
6 85,S10,3,0,0,0,0
6 85,W5,1,1,0,0,0
6 85,W5,2,0,0,0,0
6 85,W5,3,0,0,0,0
6 85,W10,1,1,0,0,0
6 85,W10,2,0,0,0,0
6 85,W10,3,0,0,0,0
6 88,N5,1,1,0,1,0
6 88,N5,2,0,0,0,0
6 88,N5,3,0,0,0,0
6 88,N10,1,0,0,0,0
6 88,N10,2,0,0,0,0
6 88,N10,3,0,0,0,0
6 88,E5,1,0,0,0,0
6 88,E5,2,0,0,0,0
6 88,E5,3,0,0,0,0
6 88,E10,1,1,0,0,0
6 88,E10,2,0,0,0,0
6 88,E10,3,0,0,0,0
6 88,S5,1,1,0,0,0
6 88,S5,2,0,0,0,0
6 88,S5,3,0,0,0,0
6 88,S10,1,0,0,0,0
6 88,S10,2,0,0,0,0
6 88,S10,3,0,0,0,0
6 88,W5,1,1,0,0,0
6 88,W5,2,0,0,0,0
6 88,W5,3,0,0,0,0
6 88,W10,1,1,0,1,0
6 88,W10,2,0,0,0,0
6 88,W10,3,0,0,0,0
6 89,N5,1,0,0,0,0
6 89,N5,2,1,0,0,0
6 89,N5,3,0,0,0,0
6 89,N10,1,1,0,0,0
6 89,N10,2,1,0,0,0
6 89,N10,3,0,0,0,0
6 89,E5,1,0,0,0,0
6 89,E5,2,0,0,0,0
6 89,E5,3,0,0,0,0
6 89,E10,1,0,0,0,0
6 89,E10,2,0,0,0,0
6 89,E10,3,0,0,0,0
6 89,S5,1,0,0,0,0
6 89,S5,2,0,0,0,0
6 89,S5,3,0,0,0,0
6 89,S10,1,0,0,0,0
6 89,S10,2,0,0,0,0
6 89,S10,3,0,0,0,0
6 89,W5,1,0,1,0,0
6 89,W5,2,0,0,0,0
6 89,W5,3,0,0,0,0
6 89,W10,1,0,0,0,0
6 89,W10,2,1,0,0,0
6 89,W10,3,0,0,0,0
6 90,N5,1,0,0,0,0
6 90,N5,2,0,0,0,0
6 90,N5,3,0,0,0,0
6 90,N10,1,1,0,0,0
6 90,N10,2,0,0,0,0
6 90,N10,3,0,0,0,0
6 90,E5,1,1,0,0,0
6 90,E5,2,0,0,0,0
6 90,E5,3,0,0,0,0
6 90,E10,1,1,0,0,0
6 90,E10,2,0,0,0,0
6 90,E10,3,0,0,0,0
6 90,S5,1,1,0,0,0
6 90,S5,2,0,0,0,0
6 90,S5,3,0,0,0,0
6 90,S10,1,1,0,1,0
6 90,S10,2,0,0,0,0
6 90,S10,3,0,0,0,0
6 90,W5,1,0,0,0,0
6 90,W5,2,0,0,0,0
6 90,W5,3,0,0,0,0
6 90,W10,1,1,0,0,0
6 90,W10,2,0,0,0,0
6 90,W10,3,0,0,0,0
6 91,N5,1,1,0,0,0
6 91,N5,2,0,0,0,0
6 91,N5,3,0,0,0,0
6 91,N10,1,1,0,0,0
6 91,N10,2,0,0,0,0
6 91,N10,3,0,0,0,0
6 91,E5,1,1,0,1,0
6 91,E5,2,0,0,0,0
6 91,E5,3,0,0,0,0
6 91,E10,1,1,0,0,0
6 91,E10,2,0,0,0,0
6 91,E10,3,0,0,0,0
6 91,S5,1,1,0,0,0
6 91,S5,2,0,0,0,0
6 91,S5,3,0,0,0,0
6 91,S10,1,1,1,0,0
6 91,S10,2,0,0,0,0
6 91,S10,3,0,0,0,0
6 91,W5,1,0,0,0,0
6 91,W5,2,0,0,0,0
6 91,W5,3,0,0,0,0
6 91,W10,1,1,0,1,0
6 91,W10,2,0,0,0,0
6 91,W10,3,0,0,0,0
6 92,N5,1,1,1,0,0
6 92,N5,2,0,0,0,0
6 92,N5,3,0,0,0,0
6 92,N10,1,1,0,0,0
6 92,N10,2,1,0,0,0
6 92,N10,3,0,0,0,0
6 92,E5,1,1,0,0,0
6 92,E5,2,0,0,0,0
6 92,E5,3,0,0,0,0
6 92,E10,1,1,0,0,0
6 92,E10,2,0,0,0,0
6 92,E10,3,0,0,0,0
6 92,S5,1,1,0,0,0
6 92,S5,2,0,0,0,0
6 92,S5,3,0,0,0,0
6 92,S10,1,1,0,0,0
6 92,S10,2,0,0,0,0
6 92,S10,3,0,0,0,0
6 92,W5,1,1,0,0,0
6 92,W5,2,0,0,0,0
6 92,W5,3,0,0,0,0
6 92,W10,1,0,0,0,0
6 92,W10,2,0,0,0,0
6 92,W10,3,0,0,0,0
6 93,N5,1,0,0,0,0
6 93,N5,2,0,0,0,0
6 93,N5,3,0,0,0,0
6 93,N10,1,1,0,0,0
6 93,N10,2,0,0,1,0
6 93,N10,3,0,0,0,0
6 93,E5,1,1,0,0,0
6 93,E5,2,0,2,0,0
6 93,E5,3,0,0,0,0
6 93,E10,1,1,0,0,0
6 93,E10,2,0,0,0,0
6 93,E10,3,0,0,0,0
6 93,S5,1,0,0,0,0
6 93,S5,2,0,0,1,0
6 93,S5,3,0,0,0,0
6 93,S10,1,1,0,1,0
6 93,S10,2,0,0,0,0
6 93,S10,3,0,0,0,0
6 93,W5,1,1,0,0,0
6 93,W5,2,0,0,0,0
6 93,W5,3,0,0,0,0
6 93,W10,1,1,0,0,0
6 93,W10,2,0,0,0,0
6 93,W10,3,0,0,0,0
6 96,N5,1,1,0,1,0
6 96,N5,2,0,0,0,0
6 96,N5,3,0,0,0,0
6 96,N10,1,1,0,0,0
6 96,N10,2,0,0,0,0
6 96,N10,3,0,0,0,0
6 96,E5,1,1,0,1,0
6 96,E5,2,0,0,0,0
6 96,E5,3,0,1,0,0
6 96,E10,1,0,0,0,0
6 96,E10,2,0,0,0,0
6 96,E10,3,0,0,0,0
6 96,S5,1,0,0,1,0
6 96,S5,2,0,1,1,0
6 96,S5,3,0,0,1,0
6 96,S10,1,1,0,1,0
6 96,S10,2,0,0,1,0
6 96,S10,3,0,0,1,0
6 96,W5,1,0,0,1,0
6 96,W5,2,0,0,1,0
6 96,W5,3,0,0,0,0
6 96,W10,1,0,0,0,0
6 96,W10,2,0,0,0,0
6 96,W10,3,0,0,0,0