"","year4","sampledate","cladoceran_biomass","chl_epi","tdn_epi","tn_epi","tdp_epi","tp_epi","spiny_dist"
"1",2007,2007-04-26,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"2",2007,2007-05-08,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"3",2007,2007-05-23,9.45231576126313,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"4",2007,2007-06-04,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"5",2007,2007-06-20,11.894290720066,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"6",2007,2007-07-03,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"7",2007,2007-07-17,0.283197439704385,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"8",2007,2007-07-31,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"9",2007,2007-08-14,3.06148798145657,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"10",2007,2007-08-28,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"11",2007,2007-09-12,3.13552948944086,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"12",2007,2007-09-26,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"13",2007,2007-10-11,51.7830144670201,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"14",2007,2007-10-24,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"15",2008,2008-05-12,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"16",2008,2008-05-22,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"17",2008,2008-06-04,0.283197403673388,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"18",2008,2008-06-19,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"19",2008,2008-07-03,0.566394882032354,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"20",2008,2008-07-17,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"21",2008,2008-07-31,1.03839046082033,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"22",2008,2008-08-13,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"23",2008,2008-08-27,4.79574028189247,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"24",2008,2008-09-10,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"25",2008,2008-09-25,3.90157824371636,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"26",2008,2008-10-10,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"27",2008,2008-10-23,7.09742272127888,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"28",2009,2009-04-30,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"29",2009,2009-05-11,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"30",2009,2009-05-28,0.952845271290972,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"31",2009,2009-06-08,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"32",2009,2009-06-24,0.875216274172228,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"33",2009,2009-07-07,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"34",2009,2009-07-20,0.741924152998112,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"35",2009,2009-08-03,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"36",2009,2009-08-18,2.9577482079692,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"37",2009,2009-08-31,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"38",2009,2009-09-15,4.29996161162025,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"39",2009,2009-09-30,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"40",2009,2009-10-13,4.92958079491634,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"41",2009,2009-10-27,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"42",2010,2010-04-14,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"43",2010,2010-04-28,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"44",2010,2010-05-13,0.781811224313129,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"45",2010,2010-05-26,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"46",2010,2010-06-09,1.06127023292015,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"47",2010,2010-06-22,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"48",2010,2010-07-07,3.45070624563711,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"49",2010,2010-07-21,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"50",2010,2010-08-04,1.20372489389493,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"51",2010,2010-08-18,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"52",2010,2010-09-02,2.53885969378702,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"53",2010,2010-09-13,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"54",2010,2010-09-29,2.5226695983165,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"55",2010,2010-10-11,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"56",2010,2010-10-25,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"57",2011,2011-05-04,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"58",2011,2011-05-19,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"59",2011,2011-06-02,0.247308053732894,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"60",2011,2011-06-16,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"61",2011,2011-06-29,1.02099395851052,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"62",2011,2011-07-13,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"63",2011,2011-07-28,3.38514628367081,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"64",2011,2011-08-11,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"65",2011,2011-08-25,2.53885966359819,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"66",2011,2011-09-09,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"67",2011,2011-09-21,0.571640595599744,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"68",2011,2011-10-05,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"69",2011,2011-10-21,1.58590542854267,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"70",2012,2012-04-04,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"71",2012,2012-04-17,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"72",2012,2012-05-01,0.930701281163182,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"73",2012,2012-05-14,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"74",2012,2012-05-31,0.608550392151093,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"75",2012,2012-06-12,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"76",2012,2012-06-25,0.781811268835842,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"77",2012,2012-07-09,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"78",2012,2012-07-24,0.309296798866689,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"79",2012,2012-08-06,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"80",2012,2012-08-21,0.618593570534434,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"81",2012,2012-09-06,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"82",2012,2012-09-21,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"83",2012,2012-10-02,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"84",2013,2013-05-16,0.700980542705619,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"85",2013,2013-06-12,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"86",2013,2013-06-24,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"87",2013,2013-07-09,1.02392792351464,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"88",2013,2013-08-06,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"89",2013,2013-08-20,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"90",2013,2013-09-05,6.1563566581707,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"91",2013,2013-10-02,12.2046061958165,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"92",2013,2013-10-30,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"pre"
"93",2014,2014-05-22,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"94",2014,2014-06-19,8.9409731795065e-09,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"95",2014,2014-07-02,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"96",2014,2014-07-16,0.442584019800886,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"97",2014,2014-07-30,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"98",2014,2014-08-14,1.74229021742637,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"99",2014,2014-08-27,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"100",2014,2014-09-11,5.28407261772185,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"101",2014,2014-09-23,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"102",2014,2014-10-09,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"103",2014,2014-10-23,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"104",2015,2015-04-24,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"105",2015,2015-05-07,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"106",2015,2015-05-21,9.56182129008547e-09,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"107",2015,2015-06-04,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"108",2015,2015-06-18,0.835783777214726,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"109",2015,2015-07-02,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"110",2015,2015-07-16,0.154648400617103,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"111",2015,2015-07-30,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"112",2015,2015-08-13,5.9299268732178e-09,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"113",2015,2015-08-27,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"114",2015,2015-09-11,4.87191231558324e-09,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"115",2015,2015-09-24,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"116",2015,2015-10-08,1.54357444456384e-08,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"117",2015,2015-10-22,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"118",2016,2016-04-27,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"119",2016,2016-05-12,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"120",2016,2016-05-26,9.38532499354649e-08,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"121",2016,2016-06-09,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"122",2016,2016-06-23,0.390905651490801,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"123",2016,2016-07-08,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"124",2016,2016-07-22,0.549384313523022,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"125",2016,2016-08-04,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"126",2016,2016-08-19,5.68808505624625,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"127",2016,2016-09-01,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"128",2016,2016-09-15,2.47437423579158,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"129",2016,2016-09-29,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"130",2016,2016-10-13,4.19203066675169,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"131",2016,2016-10-27,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"132",2017,2017-04-21,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"133",2017,2017-05-04,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"134",2017,2017-05-19,0.763290658629585,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"135",2017,2017-06-02,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"136",2017,2017-06-16,9.33679562945525,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"137",2017,2017-06-29,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"138",2017,2017-07-13,2.84409488999591,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"139",2017,2017-07-27,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"140",2017,2017-08-10,0.370962068858201,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"141",2017,2017-08-24,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"142",2017,2017-09-08,0.138562052421281,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"143",2017,2017-09-21,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"144",2017,2017-10-05,13.3019569990188,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"145",2017,2017-10-19,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"146",2018,2018-05-17,3.57178809775999e-08,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"147",2018,2018-06-01,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"148",2018,2018-06-14,0.247308071930764,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"149",2018,2018-06-28,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"150",2018,2018-07-12,3.62172945485152,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"151",2018,2018-07-26,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"152",2018,2018-08-09,0.5716405838973,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"153",2018,2018-08-23,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"154",2018,2018-09-07,2.19753724101929,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"155",2018,2018-09-20,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"156",2018,2018-10-04,5.31712299486189,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"157",2018,2018-10-18,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"158",2019,2019-05-10,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"159",2019,2019-05-23,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"160",2019,2019-06-06,0.528635140423813,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"161",2019,2019-06-20,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"162",2019,2019-07-03,6.6079393124252,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"163",2019,2019-07-18,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"164",2019,2019-08-01,7.66520952389766,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"165",2019,2019-08-15,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"166",2019,2019-08-29,3.17181083428047,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"167",2019,2019-09-12,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"168",2019,2019-09-26,8.19384461676608,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"169",2019,2019-10-10,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"170",2019,2019-10-24,8.7224797607425,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"171",2020,2020-05-05,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"172",2020,2020-06-05,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"173",2020,2020-07-06,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"174",2020,2020-08-06,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"175",2020,2020-09-10,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"176",2020,2020-10-16,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"177",2021,2021-04-12,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"178",2021,2021-05-06,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"179",2021,2021-06-07,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"180",2021,2021-07-01,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"181",2021,2021-07-29,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"182",2021,2021-08-26,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"183",2021,2021-09-24,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
"184",2021,2021-10-22,NA,2.58811700182815,173.172727272727,196.845454545455,3.95454545454545,11.4454545454545,"post"
